brand,count,percentage,registeredUsers,appOpens,state,year,quarter,source,category,country,date,growth
oneplus,2678,0.0307614551385873,87057,2665203,Ladakh,2021,4,aggregated,user,india,2021-Q4,-0.6106992295391772
apple,2358,0.0270857024707949,87057,2665203,Ladakh,2021,4,aggregated,user,india,2021-Q4,-0.1194921583271098
huawei,958,0.0110042845492033,87057,2665203,Ladakh,2021,4,aggregated,user,india,2021-Q4,-0.5937234944868532
motorola,912,0.0104758951032082,87057,2665203,Ladakh,2021,4,aggregated,user,india,2021-Q4,-0.04801670146137782
lenovo,449,0.0051575404619961,87057,2665203,Ladakh,2021,4,aggregated,user,india,2021-Q4,-0.5076754385964912
others,2915,0.033483809458171,87057,2665203,Ladakh,2021,4,aggregated,user,india,2021-Q4,5.492204899777283
xiaomi,24460,0.2644553042425291,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,7.391080617495712
vivo,20679,0.2235760930675085,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.15457890433360588
samsung,14554,0.157354149548069,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.2961942066831085
oppo,13813,0.1493426458504519,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.050913838120104415
realme,7852,0.0848938286554512,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.43154998914066456
oneplus,2984,0.0322622497080828,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.619969434538971
apple,2655,0.0287051853133243,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.11025469168900803
huawei,996,0.0107684988972019,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.6248587570621469
motorola,921,0.0099576179561475,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.07530120481927716
lenovo,502,0.0054274964321238,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,-0.4549402823018458
others,3076,0.0332569303291095,92492,8902080,Ladakh,2022,1,aggregated,user,india,2022-Q1,5.127490039840637
samsung,102,0.2035928143712574,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,
xiaomi,100,0.1996007984031936,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,-0.019607843137254943
vivo,67,0.1337325349301397,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,-0.32999999999999996
oppo,56,0.1117764471057884,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,-0.16417910447761197
huawei,25,0.0499001996007984,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,-0.5535714285714286
oneplus,22,0.0439121756487025,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,-0.12
apple,20,0.0399201596806387,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,-0.09090909090909094
realme,20,0.0399201596806387,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,0.0
gionee,12,0.0239520958083832,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,-0.4
coolpad,10,0.0199600798403193,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,-0.16666666666666663
others,67,0.1337325349301397,501,0,Lakshadweep,2018,1,aggregated,user,india,2018-Q1,5.7
xiaomi,147,0.2142857142857142,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,1.1940298507462686
samsung,128,0.1865889212827988,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.12925170068027214
vivo,97,0.141399416909621,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.2421875
oppo,87,0.1268221574344023,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.1030927835051546
apple,35,0.0510204081632653,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.5977011494252873
huawei,31,0.0451895043731778,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.11428571428571432
oneplus,29,0.0422740524781341,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.06451612903225812
realme,24,0.0349854227405247,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.1724137931034483
lenovo,16,0.0233236151603498,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.33333333333333337
gionee,15,0.0218658892128279,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,-0.0625
others,77,0.1122448979591836,686,0,Lakshadweep,2018,2,aggregated,user,india,2018-Q2,4.133333333333334
xiaomi,195,0.2124183006535947,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,1.5324675324675323
samsung,166,0.1808278867102396,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.14871794871794874
vivo,134,0.1459694989106753,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.19277108433734935
oppo,121,0.1318082788671024,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.09701492537313428
apple,46,0.0501089324618736,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.6198347107438016
huawei,44,0.0479302832244008,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.04347826086956519
oneplus,40,0.0435729847494553,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.09090909090909094
realme,35,0.0381263616557734,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.125
lenovo,18,0.0196078431372549,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.48571428571428577
gionee,16,0.0174291938997821,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,-0.11111111111111116
others,103,0.1122004357298474,918,0,Lakshadweep,2018,3,aggregated,user,india,2018-Q3,5.4375
xiaomi,245,0.2119377162629757,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,1.378640776699029
samsung,198,0.1712802768166089,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.19183673469387752
vivo,190,0.1643598615916955,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.04040404040404044
oppo,153,0.1323529411764706,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.1947368421052632
huawei,62,0.0536332179930795,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.5947712418300654
realme,55,0.0475778546712802,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.11290322580645162
apple,51,0.0441176470588235,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.07272727272727275
oneplus,47,0.0406574394463667,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.07843137254901966
lenovo,24,0.0207612456747404,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.4893617021276596
motorola,18,0.0155709342560553,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,-0.25
others,113,0.0977508650519031,1156,0,Lakshadweep,2018,4,aggregated,user,india,2018-Q4,5.277777777777778
xiaomi,298,0.2104519774011299,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,1.6371681415929205
vivo,240,0.1694915254237288,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.19463087248322153
samsung,231,0.163135593220339,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.03749999999999998
oppo,198,0.1398305084745762,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.1428571428571429
huawei,97,0.068502824858757,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.5101010101010102
realme,67,0.0473163841807909,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.30927835051546393
apple,55,0.0388418079096045,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.17910447761194026
oneplus,52,0.0367231638418079,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.054545454545454564
lenovo,31,0.0218926553672316,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.40384615384615385
motorola,24,0.0169491525423728,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,-0.22580645161290325
others,123,0.086864406779661,1416,0,Lakshadweep,2019,1,aggregated,user,india,2019-Q1,4.125
xiaomi,377,0.2157985117344018,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,2.065040650406504
vivo,309,0.1768746422438465,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.18037135278514593
samsung,277,0.1585575271894676,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.1035598705501618
oppo,246,0.140812821980538,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.11191335740072206
huawei,132,0.0755580995993131,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.46341463414634143
realme,86,0.0492272467086433,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.3484848484848485
oneplus,58,0.0331997710360618,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.32558139534883723
apple,57,0.0326273611906124,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.017241379310344862
lenovo,36,0.0206067544361763,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.368421052631579
motorola,32,0.0183171150543789,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,-0.11111111111111116
others,137,0.0784201488265598,1747,4580,Lakshadweep,2019,2,aggregated,user,india,2019-Q2,3.28125
xiaomi,442,0.2087860179499291,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,2.2262773722627736
vivo,378,0.1785545583372697,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.14479638009049778
samsung,343,0.1620217288615966,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.09259259259259256
oppo,331,0.1563533301842229,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.03498542274052474
huawei,174,0.0821917808219178,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.47432024169184295
realme,103,0.0486537553141237,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.40804597701149425
apple,68,0.0321209258384506,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.3398058252427184
oneplus,64,0.0302314596126594,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.05882352941176472
motorola,36,0.0170051960321209,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.4375
lenovo,33,0.0155880963627775,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,-0.08333333333333337
others,145,0.0684931506849315,2117,15038,Lakshadweep,2019,3,aggregated,user,india,2019-Q3,3.3939393939393936
xiaomi,496,0.2043675319324268,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,2.420689655172414
vivo,462,0.1903584672435105,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.06854838709677424
samsung,394,0.1623403378656777,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.1471861471861472
oppo,371,0.1528636176349402,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.058375634517766506
huawei,202,0.0832303255047383,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.45552560646900264
realme,124,0.0510918829831067,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.38613861386138615
apple,72,0.0296662546353522,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.4193548387096774
oneplus,70,0.0288421920065925,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.02777777777777779
motorola,37,0.015245158632056,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.4714285714285714
lenovo,35,0.0144210960032962,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,-0.05405405405405406
others,164,0.0675731355583024,2427,17760,Lakshadweep,2019,4,aggregated,user,india,2019-Q4,3.685714285714286
xiaomi,560,0.202020202020202,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,2.4146341463414633
vivo,548,0.1976911976911977,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.021428571428571463
samsung,431,0.1554834054834054,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.21350364963503654
oppo,426,0.1536796536796536,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.011600928074245953
huawei,237,0.0854978354978355,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.4436619718309859
realme,152,0.0548340548340548,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.3586497890295358
apple,81,0.0292207792207792,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.4671052631578947
oneplus,77,0.0277777777777777,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.04938271604938271
lenovo,47,0.0169552669552669,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.38961038961038963
motorola,38,0.0137085137085137,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,-0.19148936170212771
others,175,0.0631313131313131,2772,21982,Lakshadweep,2020,1,aggregated,user,india,2020-Q1,3.605263157894737
vivo,654,0.2052086601819893,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,2.737142857142857
xiaomi,654,0.2052086601819893,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,0.0
samsung,495,0.1553184813304047,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,-0.24311926605504586
oppo,489,0.1534358330718544,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,-0.012121212121212088
huawei,266,0.0834640727957326,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,-0.4560327198364008
realme,195,0.0611860684028867,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,-0.26691729323308266
apple,85,0.0266708503294634,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,-0.5641025641025641
oneplus,81,0.0254157514904298,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,-0.04705882352941182
lenovo,44,0.0138060872293693,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,-0.45679012345679015
motorola,41,0.0128647631000941,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,-0.06818181818181823
others,183,0.057420771885786,3187,29202,Lakshadweep,2020,2,aggregated,user,india,2020-Q2,3.463414634146342
vivo,784,0.2151481888035126,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,3.284153005464481
xiaomi,736,0.2019758507135016,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.061224489795918324
oppo,567,0.1555982436882546,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.22961956521739135
samsung,550,0.1509330406147091,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.029982363315696703
huawei,302,0.0828759604829857,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.4509090909090909
realme,222,0.0609220636663007,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.26490066225165565
apple,91,0.0249725576289791,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.5900900900900901
oneplus,87,0.0238748627881448,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.04395604395604391
lenovo,50,0.0137211855104281,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.4252873563218391
motorola,44,0.0120746432491767,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,-0.12
others,211,0.0579034028540065,3644,32128,Lakshadweep,2020,3,aggregated,user,india,2020-Q3,3.795454545454546
vivo,934,0.2234984446039722,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,3.4265402843601898
xiaomi,838,0.2005264417324719,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.10278372591006424
oppo,639,0.1529073941134242,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.23747016706443913
samsung,635,0.1519502273271117,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.006259780907668211
huawei,346,0.0827949270160325,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.4551181102362205
realme,272,0.065087341469251,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.21387283236994215
apple,101,0.024168461354391,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.6286764705882353
oneplus,97,0.0232112945680784,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.03960396039603964
lenovo,52,0.0124431682220626,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.4639175257731959
motorola,47,0.011246709739172,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,-0.09615384615384615
others,218,0.052165589854032,4179,41144,Lakshadweep,2020,4,aggregated,user,india,2020-Q4,3.6382978723404253
vivo,1032,0.2254752020974437,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,3.7339449541284404
xiaomi,921,0.2012235088485907,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.10755813953488369
oppo,720,0.1573082805331002,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.21824104234527686
samsung,693,0.151409220013109,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.03749999999999998
huawei,371,0.0810574612191391,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.46464646464646464
realme,302,0.065982084334717,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.18598382749326148
apple,106,0.0231592746340397,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.6490066225165563
oneplus,103,0.0225038234651518,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.028301886792452824
lenovo,54,0.0117981210399825,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.47572815533980584
motorola,46,0.0100502512562814,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,-0.14814814814814814
others,229,0.0500327725584444,4577,47283,Lakshadweep,2021,1,aggregated,user,india,2021-Q1,3.9782608695652177
vivo,1118,0.2283496732026143,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,3.8820960698689957
xiaomi,970,0.1981209150326797,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.1323792486583184
oppo,771,0.1574754901960784,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.20515463917525778
samsung,717,0.1464460784313725,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.07003891050583655
huawei,379,0.0774101307189542,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.4714086471408647
realme,350,0.0714869281045751,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.07651715039577833
apple,121,0.0247140522875817,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.6542857142857144
oneplus,118,0.0241013071895424,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.024793388429752095
lenovo,60,0.0122549019607843,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.4915254237288136
motorola,42,0.008578431372549,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,-0.30000000000000004
others,250,0.0510620915032679,4896,40301,Lakshadweep,2021,2,aggregated,user,india,2021-Q2,4.9523809523809526
vivo,1234,0.2334026858331757,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,3.936
xiaomi,1046,0.1978437677321732,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,-0.1523500810372771
oppo,816,0.1543408360128617,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,-0.21988527724665397
samsung,774,0.1463968223945526,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,-0.05147058823529416
realme,413,0.0781161339133724,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,-0.4664082687338501
huawei,398,0.0752789861925477,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,-0.03631961259079908
apple,134,0.0253451863060336,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,-0.6633165829145728
oneplus,132,0.024966899943257,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,-0.014925373134328401
lenovo,55,0.0104028749763571,5287,49127,Lakshadweep,2021,3,aggregated,user,india,2021-Q3,-0.5833333333333333
